ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Connected Subject Role,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier
7793f485-9869-5772-9e82-f099f83e28cc,tg:lhbr:273679,e73_ConnectedSubjects,2,978afd13-1056-545c-ab83-987be846b0ad,au::3953,subjects (content of works),Bespreking  over het Verdriet van Belgie,"dlod={""name"":""Hugo Claus"",""ark"":""ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad"",""uri"":""/agents/people/74895"",""id"":""au::3953"",""nameWithContext"":[""Jan Hyoens"",""Hugo C. van Astene"",""Dorothea van Male"",""'t Gemeen"",""Bob Spaenhoven""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad
86b62245-300d-51c1-bb10-065b1b963eb2,tg:lhbr:200590,e73_ConnectedSubjects,3,8f55f6d6-b91a-54e2-a5b7-97a316af416b,au::52915,subjects (content of works),,"dlod={""name"":""Aujourd'hui et demain"",""ark"":""ark:/83110/x0/8f55f6d6-b91a-54e2-a5b7-97a316af416b"",""uri"":""/agents/corporate_entities/27672"",""id"":""au::52915"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8f55f6d6-b91a-54e2-a5b7-97a316af416b
e9a40d10-bfd1-5ac8-afee-90b130ab4859,tg:lhbr:185833,e73_ConnectedSubjects,3,5be52b01-9509-5a3d-94b6-7417f941c408,au::51983,subjects (content of works),,"dlod={""name"":""W.A. Palm"",""ark"":""ark:/83110/x0/5be52b01-9509-5a3d-94b6-7417f941c408"",""uri"":""/agents/people/50492"",""id"":""au::51983"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5be52b01-9509-5a3d-94b6-7417f941c408
8b2b1bc2-5381-5842-8c1b-b1e4b053d639,tg:lhbr:263478,e73_ConnectedSubjects,3,f100a5a7-26d8-5a2d-9c4d-da7000787868,au::21790,subjects (content of works),,"dlod={""name"":""Lode Zielens"",""ark"":""ark:/83110/x0/f100a5a7-26d8-5a2d-9c4d-da7000787868"",""uri"":""/agents/people/81376"",""id"":""au::21790"",""nameWithContext"":[""Brabo"",""Carolus"",""Neptuin"",""Fernand van Rooy"",""Scaldis""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f100a5a7-26d8-5a2d-9c4d-da7000787868
8b2b1bc2-5381-5842-8c1b-b1e4b053d639,tg:lhbr:263478,e73_ConnectedSubjects,4,d85d795e-e1a7-5fee-ae60-ef2eac923797,au::11699,subjects (content of works),,"dlod={""name"":""Lode Zielens-Comité"",""ark"":""ark:/83110/x0/d85d795e-e1a7-5fee-ae60-ef2eac923797"",""uri"":""/agents/corporate_entities/25321"",""id"":""au::11699"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d85d795e-e1a7-5fee-ae60-ef2eac923797
b1198786-2e1e-5bdf-be24-358d6e3b33e7,tg:lhbr:27158,e73_ConnectedSubjects,3,acc46696-de6e-574e-bb29-18207e570d40,au::20828,subjects (content of works),,"dlod={""name"":""Vrij België"",""ark"":""ark:/83110/x0/acc46696-de6e-574e-bb29-18207e570d40"",""uri"":""/agents/corporate_entities/23198"",""id"":""au::20828"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/acc46696-de6e-574e-bb29-18207e570d40
5ad6c12a-1ea0-5e3a-a60f-4e623177cd71,tg:lhbr:245536,e73_ConnectedSubjects,3,264e78dc-1749-5657-85bf-4c7854057771,au::20434,subjects (content of works),,"dlod={""name"":""Vlaemsch-Duitsch Zangverbond"",""ark"":""ark:/83110/x0/264e78dc-1749-5657-85bf-4c7854057771"",""uri"":""/agents/corporate_entities/23767"",""id"":""au::20434"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/264e78dc-1749-5657-85bf-4c7854057771
e0522c13-e4c9-5bb6-b3ba-afe57be20b71,tg:lhbr:293691,e73_ConnectedSubjects,3,0348b9a9-6f34-5f4c-b361-9d302e6db34e,au::113765,subjects (content of works),,"dlod={""name"":""Clara Gaesch"",""ark"":""ark:/83110/x0/0348b9a9-6f34-5f4c-b361-9d302e6db34e"",""uri"":""/agents/people/63401"",""id"":""au::113765"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0348b9a9-6f34-5f4c-b361-9d302e6db34e
45512e95-561d-5ef3-a498-ffa58daa3049,tg:lhbr:185823,e73_ConnectedSubjects,3,30f74303-6ef3-5f64-9f02-9997305fd9f4,au::14489,subjects (content of works),,"dlod={""name"":""Willem Pée"",""ark"":""ark:/83110/x0/30f74303-6ef3-5f64-9f02-9997305fd9f4"",""uri"":""/agents/people/65088"",""id"":""au::14489"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/30f74303-6ef3-5f64-9f02-9997305fd9f4
60945d5d-eb56-5cc8-abfe-db21a7bd6087,tg:lhbr:189123,e73_ConnectedSubjects,3,08517669-e207-5084-b04e-794637fa2739,au::695,subjects (content of works),,"dlod={""name"":""Arkprijs van het Vrije Woord"",""ark"":""ark:/83110/x0/08517669-e207-5084-b04e-794637fa2739"",""uri"":""/agents/corporate_entities/15627"",""id"":""au::695"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/08517669-e207-5084-b04e-794637fa2739
042cd468-8260-5124-8762-268f64b758ac,tg:lhbr:200580,e73_ConnectedSubjects,3,8f55f6d6-b91a-54e2-a5b7-97a316af416b,au::52915,subjects (content of works),,"dlod={""name"":""Aujourd'hui et demain"",""ark"":""ark:/83110/x0/8f55f6d6-b91a-54e2-a5b7-97a316af416b"",""uri"":""/agents/corporate_entities/27672"",""id"":""au::52915"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8f55f6d6-b91a-54e2-a5b7-97a316af416b
c764c503-7709-5b20-8650-cb5bf436dae8,tg:lhbr:26442,e73_ConnectedSubjects,3,103107ba-d88d-588e-bfd1-799cbed31146,au::22086,subjects (content of works),,"dlod={""name"":""Gevaert"",""ark"":""ark:/83110/x0/103107ba-d88d-588e-bfd1-799cbed31146"",""uri"":""/agents/corporate_entities/28170"",""id"":""au::22086"",""nameWithContext"":[""Agfa-Gevaert""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/103107ba-d88d-588e-bfd1-799cbed31146
f4aba2e7-5d73-5e97-8386-823c78634673,tg:lhbr:213593,e73_ConnectedSubjects,3,84a7eed7-904b-572f-8e18-f008ab070837,au::21730,subjects (content of works),,"dlod={""name"":""Chris Yperman"",""ark"":""ark:/83110/x0/84a7eed7-904b-572f-8e18-f008ab070837"",""uri"":""/agents/people/90906"",""id"":""au::21730"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/84a7eed7-904b-572f-8e18-f008ab070837
55dadb3d-20ae-5412-b79c-2c27c55531d2,tg:lhbr:185746,e73_ConnectedSubjects,3,46bd999b-b493-5f0a-97c1-f4fef8443b5e,au::10798,subjects (content of works),,"dlod={""name"":""Julien Kuypers"",""ark"":""ark:/83110/x0/46bd999b-b493-5f0a-97c1-f4fef8443b5e"",""uri"":""/agents/people/54700"",""id"":""au::10798"",""nameWithContext"":[""Karel J. Timmermans""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/46bd999b-b493-5f0a-97c1-f4fef8443b5e
55dadb3d-20ae-5412-b79c-2c27c55531d2,tg:lhbr:185746,e73_ConnectedSubjects,4,616c8332-f42a-5ad1-b1d6-882a635e9f00,au::13050:::DIV.2,subjects (content of works),,"dlod={""suggest"":[""Adolf Molter""],""name"":""Adolf Molter"",""ark"":""ark:/83110/x0/ce83c643-99d7-529b-a64b-4ac724e0ce14"",""uri"":""/agents/people/93744"",""id"":""au::13050"",""capacity"":""Directeur van Ontwikkeling"",""isCapacity"":true,""relatorRaw"":""DIV"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ce83c643-99d7-529b-a64b-4ac724e0ce14
55dadb3d-20ae-5412-b79c-2c27c55531d2,tg:lhbr:185746,e73_ConnectedSubjects,5,dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708,au::18122,subjects (content of works),,"dlod={""name"":""Herman Teirlinck"",""ark"":""ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708"",""uri"":""/agents/people/53882"",""id"":""au::18122"",""nameWithContext"":[""Hermelijn"",""Janette en Jan Overheide Nyhuis"",""Jan en Janette Nyhuis Overheide""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708
55dadb3d-20ae-5412-b79c-2c27c55531d2,tg:lhbr:185746,e73_ConnectedSubjects,6,ab759679-2a6b-538b-b935-8912456cc8f4,au::21680,subjects (content of works),,"dlod={""name"":""Stan Wouters"",""ark"":""ark:/83110/x0/ab759679-2a6b-538b-b935-8912456cc8f4"",""uri"":""/agents/people/63520"",""id"":""au::21680"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ab759679-2a6b-538b-b935-8912456cc8f4
514ea55b-928e-5269-976c-909f4c67a826,tg:lhbr:180981,e73_ConnectedSubjects,3,d0df3545-ce44-5c45-8ddf-cb9c9875d659,au::16657,subjects (content of works),,"dlod={""name"":""Jaak van Schoor"",""ark"":""ark:/83110/x0/d0df3545-ce44-5c45-8ddf-cb9c9875d659"",""uri"":""/agents/people/67451"",""id"":""au::16657"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d0df3545-ce44-5c45-8ddf-cb9c9875d659
514ea55b-928e-5269-976c-909f4c67a826,tg:lhbr:180981,e73_ConnectedSubjects,4,a6c9958f-0edb-598a-bf12-b502d00314ab,au::18007,subjects (content of works),,"dlod={""name"":""Taal en Tongval"",""ark"":""ark:/83110/x0/a6c9958f-0edb-598a-bf12-b502d00314ab"",""uri"":""/agents/corporate_entities/18056"",""id"":""au::18007"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a6c9958f-0edb-598a-bf12-b502d00314ab
7dcf5972-cfbc-5f20-bab9-83b12cea01a0,tg:lhbr:214329,e73_ConnectedSubjects,3,bc653678-5f0e-535f-84f8-78fd3fc16fe0,au::4792,subjects (content of works),,"dlod={""name"":""Jan Emiel Daele"",""ark"":""ark:/83110/x0/bc653678-5f0e-535f-84f8-78fd3fc16fe0"",""uri"":""/agents/people/49591"",""id"":""au::4792"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bc653678-5f0e-535f-84f8-78fd3fc16fe0
29b514a5-6cd4-59eb-8adf-d1a4aa52366c,tg:lhbr:212665,e73_ConnectedSubjects,4,74bed9d0-2f80-5e96-b769-53b1a649f169,au::13704,subjects (content of works),,"dlod={""name"":""Nieuw Vlaams Tijdschrift"",""ark"":""ark:/83110/x0/74bed9d0-2f80-5e96-b769-53b1a649f169"",""uri"":""/agents/corporate_entities/24110"",""id"":""au::13704"",""nameWithContext"":[""NVT""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/74bed9d0-2f80-5e96-b769-53b1a649f169
7c72833f-c936-5ef6-9f6a-b694dfba4023,tg:lhbr:196755,e73_ConnectedSubjects,3,1112ca5e-3c9b-5dfa-824b-bc90e4dc017e,au::18890,subjects (content of works),,"dlod={""name"":""Jos Vandeloo"",""ark"":""ark:/83110/x0/1112ca5e-3c9b-5dfa-824b-bc90e4dc017e"",""uri"":""/agents/people/48686"",""id"":""au::18890"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1112ca5e-3c9b-5dfa-824b-bc90e4dc017e
2fda9671-5007-5797-98d7-df487b892e3b,tg:lhbr:181512,e73_ConnectedSubjects,3,e5e25ebc-1e12-554c-8773-abf85145863d,au::11359,subjects (content of works),,"dlod={""name"":""Leo J. Krijn-Prijs"",""ark"":""ark:/83110/x0/e5e25ebc-1e12-554c-8773-abf85145863d"",""uri"":""/agents/corporate_entities/19826"",""id"":""au::11359"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e5e25ebc-1e12-554c-8773-abf85145863d
2fda9671-5007-5797-98d7-df487b892e3b,tg:lhbr:181512,e73_ConnectedSubjects,4,d3b58f7a-0e25-522a-ad7d-582cda08472a,au::13765,subjects (content of works),,"dlod={""name"":""Nijgh en Van Ditmar"",""ark"":""ark:/83110/x0/d3b58f7a-0e25-522a-ad7d-582cda08472a"",""uri"":""/agents/corporate_entities/23284"",""id"":""au::13765"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d3b58f7a-0e25-522a-ad7d-582cda08472a
2fda9671-5007-5797-98d7-df487b892e3b,tg:lhbr:181512,e73_ConnectedSubjects,5,f6dec820-4a18-5d84-b392-cb5f993a4b7a,au::8726,subjects (content of works),,"dlod={""name"":""Raymond Herreman"",""ark"":""ark:/83110/x0/f6dec820-4a18-5d84-b392-cb5f993a4b7a"",""uri"":""/agents/people/52866"",""id"":""au::8726"",""nameWithContext"":[""De Boekuil"",""Ray Vere""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f6dec820-4a18-5d84-b392-cb5f993a4b7a
d2a81801-60c7-58c8-b05a-506cd6090645,tg:lhbr:279438,e73_ConnectedSubjects,3,bb97ca9b-d04c-556e-ab82-81fc46fe0540,au::10670,subjects (content of works),,"dlod={""name"":""Kruispunt"",""ark"":""ark:/83110/x0/bb97ca9b-d04c-556e-ab82-81fc46fe0540"",""uri"":""/agents/corporate_entities/27208"",""id"":""au::10670"",""nameWithContext"":[""Kruispunt-Sumier""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bb97ca9b-d04c-556e-ab82-81fc46fe0540
1956a3fb-1919-5252-b6d4-42eda7d6917c,tg:lhbr:180170,e73_ConnectedSubjects,3,7eb119d2-78b2-5a78-83cd-7020d1db1fbd,au::2366,subjects (content of works),,"dlod={""name"":""Louis-Paul Boon"",""ark"":""ark:/83110/x0/7eb119d2-78b2-5a78-83cd-7020d1db1fbd"",""uri"":""/agents/people/66559"",""id"":""au::2366"",""nameWithContext"":[""Boontje"",""Lew Waitmans""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7eb119d2-78b2-5a78-83cd-7020d1db1fbd
8906d724-a71a-565e-adea-1744186bf20c,tg:lhbr:10878,e73_ConnectedSubjects,3,8c0152c9-c15c-5708-8413-fd3e953cfa1d,au::3841,subjects (content of works),,"dlod={""name"":""Christelijke Volkspartij"",""ark"":""ark:/83110/x0/8c0152c9-c15c-5708-8413-fd3e953cfa1d"",""uri"":""/agents/corporate_entities/25025"",""id"":""au::3841"",""nameWithContext"":[""CVP"",""Christen-Democratisch \u0026 Vlaams"",""CD\u0026V""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8c0152c9-c15c-5708-8413-fd3e953cfa1d
90249aaa-12aa-5d45-b3ae-0067d85e15f6,tg:lhbr:283314,e73_ConnectedSubjects,2,099ac7f2-6810-5104-a17f-da1a93250d9b,au::49022,subjects (content of works),,"dlod={""name"":""Louis Vandenbrande"",""ark"":""ark:/83110/x0/099ac7f2-6810-5104-a17f-da1a93250d9b"",""uri"":""/agents/people/73712"",""id"":""au::49022"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/099ac7f2-6810-5104-a17f-da1a93250d9b
cbe85ed5-befd-52b5-af49-95bee9bdb222,tg:lhbr:212675,e73_ConnectedSubjects,3,74bed9d0-2f80-5e96-b769-53b1a649f169,au::13704,subjects (content of works),,"dlod={""name"":""Nieuw Vlaams Tijdschrift"",""ark"":""ark:/83110/x0/74bed9d0-2f80-5e96-b769-53b1a649f169"",""uri"":""/agents/corporate_entities/24110"",""id"":""au::13704"",""nameWithContext"":[""NVT""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/74bed9d0-2f80-5e96-b769-53b1a649f169
ab446492-65c2-516e-8831-b3f1d2740d57,tg:lhbr:279428,e73_ConnectedSubjects,3,bb97ca9b-d04c-556e-ab82-81fc46fe0540,au::10670,subjects (content of works),,"dlod={""name"":""Kruispunt"",""ark"":""ark:/83110/x0/bb97ca9b-d04c-556e-ab82-81fc46fe0540"",""uri"":""/agents/corporate_entities/27208"",""id"":""au::10670"",""nameWithContext"":[""Kruispunt-Sumier""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bb97ca9b-d04c-556e-ab82-81fc46fe0540
aeaf9ddc-2f78-52c4-bba5-453837811bfe,tg:lhbr:181502,e73_ConnectedSubjects,3,30f74303-6ef3-5f64-9f02-9997305fd9f4,au::14489,subjects (content of works),,"dlod={""name"":""Willem Pée"",""ark"":""ark:/83110/x0/30f74303-6ef3-5f64-9f02-9997305fd9f4"",""uri"":""/agents/people/65088"",""id"":""au::14489"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/30f74303-6ef3-5f64-9f02-9997305fd9f4
aeaf9ddc-2f78-52c4-bba5-453837811bfe,tg:lhbr:181502,e73_ConnectedSubjects,4,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,subjects (content of works),,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b
aeaf9ddc-2f78-52c4-bba5-453837811bfe,tg:lhbr:181502,e73_ConnectedSubjects,5,dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708,au::18122,subjects (content of works),,"dlod={""name"":""Herman Teirlinck"",""ark"":""ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708"",""uri"":""/agents/people/53882"",""id"":""au::18122"",""nameWithContext"":[""Hermelijn"",""Janette en Jan Overheide Nyhuis"",""Jan en Janette Nyhuis Overheide""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708
aeaf9ddc-2f78-52c4-bba5-453837811bfe,tg:lhbr:181502,e73_ConnectedSubjects,6,f0baa9eb-1cf0-576d-962e-8f9369415740,au::24253,subjects (content of works),,"dlod={""name"":""Willemsfonds [Brussel]"",""ark"":""ark:/83110/x0/f0baa9eb-1cf0-576d-962e-8f9369415740"",""uri"":""/agents/corporate_entities/19828"",""id"":""au::24253"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f0baa9eb-1cf0-576d-962e-8f9369415740
aeaf9ddc-2f78-52c4-bba5-453837811bfe,tg:lhbr:181502,e73_ConnectedSubjects,7,86761604-14d5-5b5b-ab07-f86e12fb584f,au::6304,subjects (content of works),,"dlod={""name"":""Antonin van Elslander"",""ark"":""ark:/83110/x0/86761604-14d5-5b5b-ab07-f86e12fb584f"",""uri"":""/agents/people/68949"",""id"":""au::6304"",""nameWithContext"":[""Fr. van Herckenrode""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/86761604-14d5-5b5b-ab07-f86e12fb584f
f4123a68-de95-57f2-9406-85c09a331327,tg:lhbr:223404,e73_ConnectedSubjects,3,31ac02e2-aeb5-5516-8c1b-ae49f058de7c,au::56202,subjects (content of works),,"dlod={""name"":""August Macke"",""ark"":""ark:/83110/x0/31ac02e2-aeb5-5516-8c1b-ae49f058de7c"",""uri"":""/agents/people/79203"",""id"":""au::56202"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/31ac02e2-aeb5-5516-8c1b-ae49f058de7c
ea5ccb7f-80d3-5ac8-b679-06ae98dfcfc7,tg:lhbr:274822,e73_ConnectedSubjects,2,1142c553-7bb2-5da9-8171-15c6aa7e4a12,au::5203,subjects (content of works),,"dlod={""name"":""Thierry Deleu"",""ark"":""ark:/83110/x0/1142c553-7bb2-5da9-8171-15c6aa7e4a12"",""uri"":""/agents/people/69157"",""id"":""au::5203"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1142c553-7bb2-5da9-8171-15c6aa7e4a12
dd8465f2-0ef6-525b-8ce6-c5135a7da3a8,tg:lhbr:215633,e73_ConnectedSubjects,3,891dcde4-31df-54c3-9481-4adc7d5cef43,au::10862,subjects (content of works),,"dlod={""name"":""Danny de Laet"",""ark"":""ark:/83110/x0/891dcde4-31df-54c3-9481-4adc7d5cef43"",""uri"":""/agents/people/64212"",""id"":""au::10862"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/891dcde4-31df-54c3-9481-4adc7d5cef43
4a3fe8b8-7bdf-53dc-9216-7096fb05fb02,tg:lhbr:221559,e73_ConnectedSubjects,3,ef7f598a-9081-58e2-b9d0-73f8929c6694,au::14546,subjects (content of works),,"dlod={""name"":""Jozef Peeters"",""ark"":""ark:/83110/x0/ef7f598a-9081-58e2-b9d0-73f8929c6694"",""uri"":""/agents/people/91544"",""id"":""au::14546"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ef7f598a-9081-58e2-b9d0-73f8929c6694
4a3fe8b8-7bdf-53dc-9216-7096fb05fb02,tg:lhbr:221559,e73_ConnectedSubjects,4,eadd7a1b-338d-5608-9e7d-bd213b7def58,au::9684,subjects (content of works),,"dlod={""name"":""Floris Jespers"",""ark"":""ark:/83110/x0/eadd7a1b-338d-5608-9e7d-bd213b7def58"",""uri"":""/agents/people/92913"",""id"":""au::9684"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/eadd7a1b-338d-5608-9e7d-bd213b7def58
960c7d53-92b9-59ca-9d34-ca85007b6125,tg:lhbr:220053,e73_ConnectedSubjects,3,56395dbb-3700-5b3c-abf9-578ffa3a2b4e,au::13407,subjects (content of works),,"dlod={""name"":""Maurits Naessens"",""ark"":""ark:/83110/x0/56395dbb-3700-5b3c-abf9-578ffa3a2b4e"",""uri"":""/agents/people/68477"",""id"":""au::13407"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56395dbb-3700-5b3c-abf9-578ffa3a2b4e
960c7d53-92b9-59ca-9d34-ca85007b6125,tg:lhbr:220053,e73_ConnectedSubjects,4,315cfc24-d15c-50d1-81b1-4c1c956c271e,au::6395,subjects (content of works),,"dlod={""name"":""Ronald Ergo"",""ark"":""ark:/83110/x0/315cfc24-d15c-50d1-81b1-4c1c956c271e"",""uri"":""/agents/people/55725"",""id"":""au::6395"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/315cfc24-d15c-50d1-81b1-4c1c956c271e
e9ca0628-586b-51e3-b1f0-808c1b973ada,tg:lhbr:188480,e73_ConnectedSubjects,3,08517669-e207-5084-b04e-794637fa2739,au::695,subjects (content of works),,"dlod={""name"":""Arkprijs van het Vrije Woord"",""ark"":""ark:/83110/x0/08517669-e207-5084-b04e-794637fa2739"",""uri"":""/agents/corporate_entities/15627"",""id"":""au::695"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/08517669-e207-5084-b04e-794637fa2739
38e65d3c-463f-52cc-bebd-b66d4e44027c,tg:lhbr:230252,e73_ConnectedSubjects,3,12b43f88-015e-5991-941a-d8db26b79187,au::55857,subjects (content of works),,"dlod={""name"":""Alexander Calder"",""ark"":""ark:/83110/x0/12b43f88-015e-5991-941a-d8db26b79187"",""uri"":""/agents/people/63014"",""id"":""au::55857"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/12b43f88-015e-5991-941a-d8db26b79187
a9329d19-ed2e-5e86-9550-54353adb6d94,tg:lhbr:264487,e73_ConnectedSubjects,3,6eb2e039-17d1-53c2-b25d-a0fc118ec081,au::14635,subjects (content of works),,"dlod={""name"":""Jacques Perk"",""ark"":""ark:/83110/x0/6eb2e039-17d1-53c2-b25d-a0fc118ec081"",""uri"":""/agents/people/80384"",""id"":""au::14635"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6eb2e039-17d1-53c2-b25d-a0fc118ec081
a9329d19-ed2e-5e86-9550-54353adb6d94,tg:lhbr:264487,e73_ConnectedSubjects,4,6d2170b5-1d0e-57b4-b4ff-9c70a3dd27c4,au::13721,subjects (content of works),,"dlod={""name"":""De Nieuwe Gids"",""ark"":""ark:/83110/x0/6d2170b5-1d0e-57b4-b4ff-9c70a3dd27c4"",""uri"":""/agents/corporate_entities/14151"",""id"":""au::13721"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6d2170b5-1d0e-57b4-b4ff-9c70a3dd27c4
9b18d853-5341-5f44-800e-58bcfd94f39c,tg:lhbr:219197,e73_ConnectedSubjects,3,491f74cc-6094-5bc8-9db3-3c643eea56a1,au::12473,subjects (content of works),,"dlod={""name"":""Jozef Maurits Mees"",""ark"":""ark:/83110/x0/491f74cc-6094-5bc8-9db3-3c643eea56a1"",""uri"":""/agents/people/51161"",""id"":""au::12473"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/491f74cc-6094-5bc8-9db3-3c643eea56a1
8a42e7b3-b12b-5d2b-be2a-3589bae806bc,tg:lhbr:58291,e73_ConnectedSubjects,3,08fa21c5-d57e-5e47-b0b6-bedbc3d561fb,au::23969,subjects (content of works),,"dlod={""name"":""Abdij Tongerlo"",""ark"":""ark:/83110/x0/08fa21c5-d57e-5e47-b0b6-bedbc3d561fb"",""uri"":""/agents/corporate_entities/16822"",""id"":""au::23969"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/08fa21c5-d57e-5e47-b0b6-bedbc3d561fb
35313aeb-a137-5dd7-b5a4-53dba06b7544,tg:lhbr:196899,e73_ConnectedSubjects,3,08517669-e207-5084-b04e-794637fa2739,au::695,subjects (content of works),,"dlod={""name"":""Arkprijs van het Vrije Woord"",""ark"":""ark:/83110/x0/08517669-e207-5084-b04e-794637fa2739"",""uri"":""/agents/corporate_entities/15627"",""id"":""au::695"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/08517669-e207-5084-b04e-794637fa2739
e5cc82ea-9cbe-54c2-9c05-afac1818a6db,tg:lhbr:138808,e73_ConnectedSubjects,3,14e6a484-9e28-534d-8363-250e3e9dfa28,au::14023,subjects (content of works),,"dlod={""name"":""Ontwaking"",""ark"":""ark:/83110/x0/14e6a484-9e28-534d-8363-250e3e9dfa28"",""uri"":""/agents/corporate_entities/19306"",""id"":""au::14023"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/14e6a484-9e28-534d-8363-250e3e9dfa28
