ResourceID,brocade.id,card,Start Date,End Date,Start Date Type,End Date Type
248a799c-7112-550d-8bc0-13146f17b643,tg:lhpa:636,ProductionTimeSpans,1875,nan,circa,nan
fca31d81-884f-5ef9-96fe-6009056bb000,tg:lhpa:9663,ProductionTimeSpans,nan,nan,zonder datum,nan
0e2676e0-8142-5c7e-894e-cf5d545c6b90,tg:lhpa:9819,ProductionTimeSpans,nan,nan,zonder datum,nan
e9af223d-7b9f-53e7-9e6c-c863c5d04b00,tg:lhpa:8530,ProductionTimeSpans,1920,nan,circa,nan
2ba72d5a-9dfb-5f4d-b0b2-a8c80d2629ff,tg:lhpa:374,ProductionTimeSpans,1923,nan,nan,nan
3ad07255-3782-516f-8d1b-380501ec8188,tg:lhpa:9771,ProductionTimeSpans,1961,nan,nan,nan
bc6b338e-a0a5-52e6-8665-14c79b36c469,tg:lhpa:9634,ProductionTimeSpans,nan,nan,zonder datum,nan
069a2ce7-6fa8-5075-aad1-a09776c3bd1e,tg:lhpa:231,ProductionTimeSpans,1918,nan,nan,nan
586d972d-128b-5fe6-afc1-d367967031e3,tg:lhpa:548,ProductionTimeSpans,1988,nan,nan,nan
558e2fec-e17b-5f09-9f53-9101495b00f0,tg:lhpa:40,ProductionTimeSpans,1850-03-14,nan,nan,nan
1e138164-ac9f-5792-94b9-ac3e50dc4e35,tg:lhpa:9458,ProductionTimeSpans,nan,nan,zonder datum,nan
a06e6ed7-09f8-5a01-8aef-0b23211f78b8,tg:lhpa:9585,ProductionTimeSpans,nan,nan,zonder datum,nan
481d14e6-4b62-5740-9e2f-6092114c25c2,tg:lhpa:37,ProductionTimeSpans,1949,nan,nan,nan
4dace4a6-8cef-5916-b0fd-f25b1c3f6a54,tg:lhpa:616,ProductionTimeSpans,nan,nan,zonder datum,nan
744cf551-4078-5ad7-9273-5a27ef49356c,tg:lhpa:246,ProductionTimeSpans,1909,nan,circa,nan
4d642534-1ecd-5f4f-ad01-69e4f6083a11,tg:lhpa:9643,ProductionTimeSpans,nan,nan,zonder datum,nan
1f2b2985-d280-5cb9-80da-ef04d889c1c1,tg:lhpa:9706,ProductionTimeSpans,nan,nan,zonder datum,nan
4690208e-355f-5244-b8ec-4f53fe829030,tg:lhpa:587,ProductionTimeSpans,1923,nan,nan,nan
226eefc5-11db-5983-970f-16cc49bae070,tg:lhpa:60,ProductionTimeSpans,1844,1893,datum na,datum vóór
67275b1f-b409-5c68-8a2f-f114d471586f,tg:lhpa:9614,ProductionTimeSpans,nan,nan,zonder datum,nan
c472211e-912d-529d-97a9-04783f827348,tg:lhpa:211,ProductionTimeSpans,1886,nan,reconstructie,nan
db0c8a68-74f0-5560-a174-8f0ab4c581aa,tg:lhpa:354,ProductionTimeSpans,1942,nan,nan,nan
af804f48-6664-5a6a-a833-155619d3ffb6,tg:lhpa:9751,ProductionTimeSpans,nan,nan,nan,nan
47a0c7b9-7ea2-5c9c-8025-8801ebbb3b1a,tg:lhpa:591,ProductionTimeSpans,1959,nan,nan,nan
cbcadd44-1a35-5a0d-80e7-d6cfbd45c247,tg:lhpa:99,ProductionTimeSpans,1859,nan,nan,nan
cf285a6f-4dd1-5389-8365-ddd03a1697a9,tg:lhpa:76,ProductionTimeSpans,1813,nan,nan,nan
2e721a7d-816d-53a6-9c78-8e0bda00a2f7,tg:lhpa:9481,ProductionTimeSpans,nan,nan,zonder datum,nan
1cf587c0-5b03-56f1-9905-5278cd02b3c1,tg:lhpa:9252,ProductionTimeSpans,1942,1950,circa,circa
a53a0b62-c17c-5fe4-8b98-21b64944d725,tg:lhpa:9602,ProductionTimeSpans,nan,nan,zonder datum,nan
4a4a86e8-9c68-5e05-b4ac-e0307460cbc7,tg:lhpa:9747,ProductionTimeSpans,nan,nan,nan,nan
f9df888a-5bca-5520-ba70-289079ef1f03,tg:lhpa:1377,ProductionTimeSpans,1994-01-29,nan,nan,nan
c8826f07-46d3-5f4c-9116-7c67bf7a43d1,tg:lhpa:9593,ProductionTimeSpans,nan,nan,zonder datum,nan
252b1391-0d08-5bf9-9ea5-da3cb7c9cd6f,tg:lhpa:9439,ProductionTimeSpans,1941,nan,circa,nan
a813efc6-b11d-58ac-a4e4-4bb9b6e9448e,tg:lhpa:483,ProductionTimeSpans,nan,nan,zonder datum,nan
0757751a-25c1-50e1-bdc8-6172c1fde8b8,tg:lhpa:9655,ProductionTimeSpans,nan,nan,zonder datum,nan
2c6ffaa2-be8a-523f-b42b-55808279a920,tg:lhpa:250,ProductionTimeSpans,1908,nan,nan,nan
ad8fe988-6a3b-5651-a3c6-673064b53a7f,tg:lhpa:315,ProductionTimeSpans,1883,nan,nan,nan
33935772-5fa2-5cca-bf60-049882dc7d51,tg:lhpa:9710,ProductionTimeSpans,nan,nan,zonder datum,nan
2ae31870-0aa2-5acd-9da7-66f7f59ad57e,tg:lhpa:552,ProductionTimeSpans,1964,nan,nan,nan
661cc86a-6daf-5e86-a4d7-b13c41f77b9a,tg:lhpa:9507,ProductionTimeSpans,nan,nan,zonder datum,nan
a4dbead4-94a0-5366-88ab-57602ff1045a,tg:lhpa:9442,ProductionTimeSpans,1942,nan,circa,nan
7c40db82-f3cc-5f7e-b6fd-83a18c5f25a2,tg:lhpa:381,ProductionTimeSpans,1843,nan,nan,nan
4348cf28-b905-5d8e-93aa-14775a9b31ab,tg:lhpa:9803,ProductionTimeSpans,1976,nan,nan,nan
3c9ef589-6319-5fa7-913f-051645e47bd9,tg:lhpa:155,ProductionTimeSpans,1931,nan,nan,nan
1e684027-bd71-5814-849b-36c84e3efc1e,tg:lhpa:9550,ProductionTimeSpans,nan,nan,zonder datum,nan
2ebee7db-0ae3-53ca-b029-2f92cd40f2de,tg:lhpa:293,ProductionTimeSpans,1973,nan,nan,nan
fece5daf-4539-5184-8933-0674ced54a8b,tg:lhpa:9696,ProductionTimeSpans,nan,nan,zonder datum,nan
75a14750-7df5-5455-9530-ae416de70e80,tg:lhpa:339,ProductionTimeSpans,1955,nan,nan,nan
7cebf10a-4863-54fe-9b6f-a1cfaad08f76,tg:lhpa:9679,ProductionTimeSpans,nan,nan,zonder datum,nan
7d91b5e7-eb60-5bf0-aeb5-d30c22d7e954,tg:lhpa:9546,ProductionTimeSpans,nan,nan,zonder datum,nan
3c9ca83d-4a36-5353-ab1e-ed6bd1564e09,tg:lhpa:143,ProductionTimeSpans,1890,nan,datum vóór,nan
401c9963-dfd2-5b18-9afb-7c69769af801,tg:lhpa:9680,ProductionTimeSpans,nan,nan,zonder datum,nan
750755dc-c866-53a5-ab7f-4fa5574eada8,tg:lhpa:285,ProductionTimeSpans,1944,nan,nan,nan
1f8cecb4-a5bd-5d2f-bf9c-1b5ce19b8705,tg:lhpa:9511,ProductionTimeSpans,nan,nan,zonder datum,nan
b1b3f86f-59cc-532c-b42c-b7d30cc8ae7c,tg:lhpa:9792,ProductionTimeSpans,nan,nan,zonder datum,nan
71c06b07-f075-5240-8942-75e80e94a848,tg:lhpa:9638,ProductionTimeSpans,nan,nan,zonder datum,nan
c359b07e-f489-50f0-a8c6-5cb8fa1ae1e1,tg:lhpa:9776,ProductionTimeSpans,2009,nan,nan,nan
6c749b73-e1c1-57ac-a41b-4bb65d5a46cd,tg:lhpa:373,ProductionTimeSpans,1837,nan,circa,nan
5e96e18b-e651-5dff-bcd8-95500fd4b547,tg:lhpa:9633,ProductionTimeSpans,nan,nan,zonder datum,nan
cb22d1f2-e859-5538-9f4a-fc89d5b5e89e,tg:lhpa:9799,ProductionTimeSpans,nan,nan,zonder datum,nan
e7a3fdca-13a9-5623-ad86-21f5159f78ad,tg:lhpa:148,ProductionTimeSpans,1935-09-29,nan,nan,nan
9c3ed02a-d27c-5caf-8ace-e94ea7d13c8f,tg:lhpa:324,ProductionTimeSpans,1973,nan,nan,nan
1ee64c31-6be1-5a54-ae2b-aabf0e9910de,tg:lhpa:9721,ProductionTimeSpans,nan,nan,zonder datum,nan
af3efc6c-861b-547d-94be-75cbd940eccb,tg:lhpa:631,ProductionTimeSpans,nan,nan,circa,nan
d31f8bda-fcd0-5e03-804b-88942389415d,tg:lhpa:9664,ProductionTimeSpans,nan,nan,zonder datum,nan
66a32b99-de03-58d9-906d-fcabdc98702e,tg:lhpa:261,ProductionTimeSpans,1882,nan,nan,nan
3fa4a6ea-a47a-5d47-8be7-57a1c84d1f2b,tg:lhpa:9808,ProductionTimeSpans,2008,nan,circa,nan
a5240e06-7a94-5898-99d3-042b14693180,tg:lhpa:9737,ProductionTimeSpans,nan,nan,zonder datum,nan
965534f4-ed5a-576b-b1d5-8eae2dfb67d4,tg:lhpa:332,ProductionTimeSpans,1894,nan,nan,nan
a076559e-3488-5795-96f3-8774d76d10ac,tg:lhpa:298,ProductionTimeSpans,1880,nan,reconstructie,nan
32f94869-a73a-5abd-87ba-f2b9644abcbc,tg:lhpa:277,ProductionTimeSpans,1916-06-06,nan,nan,nan
70257a65-9ad7-5b67-b5f8-0bf8c4464045,tg:lhpa:9672,ProductionTimeSpans,nan,nan,zonder datum,nan
e4fc5f9e-4a59-5b55-8380-2a66bb8371a0,tg:lhpa:627,ProductionTimeSpans,nan,nan,zonder datum,nan
ea2ba64e-e6aa-5b1b-9963-1a11e020f2d6,tg:lhpa:559,ProductionTimeSpans,1882,nan,nan,nan
e08c6b4a-35a9-5db2-93ef-b15b97ff349d,tg:lhpa:51,ProductionTimeSpans,1901,nan,circa,nan
13100158-f6ee-5444-b493-e8e364480444,tg:lhpa:9760,ProductionTimeSpans,1917,nan,reconstructie,nan
6d23ebd4-02dc-556b-b3d2-8ccde31a7200,tg:lhpa:9625,ProductionTimeSpans,nan,nan,zonder datum,nan
02f1985b-67c7-5678-ad1a-dd18abdbfe8c,tg:lhpa:220,ProductionTimeSpans,1942,nan,nan,nan
1231cb77-7633-52ab-8e23-399618b8441f,tg:lhpa:9598,ProductionTimeSpans,nan,nan,zonder datum,nan
a02aacc6-b6aa-5a1e-97e1-9b58066ebb94,tg:lhpa:9577,ProductionTimeSpans,nan,nan,zonder datum,nan
ad8cfb36-17a4-5b9b-b947-17e319e70f90,tg:lhpa:172,ProductionTimeSpans,1927,nan,nan,nan
aa37d09c-31ed-5f49-8a24-1ce85357da2b,tg:lhpa:3879,ProductionTimeSpans,1928-05-08,nan,nan,nan
60ec4968-c45f-53a0-984c-c81442c73a9a,tg:lhpa:9465,ProductionTimeSpans,nan,nan,zonder datum,nan
b9d5e927-46ea-5526-a806-aa39d1f785d5,tg:lhpa:92,ProductionTimeSpans,1912,nan,circa,nan
af6d51db-c952-526c-af6c-c1806880cb05,tg:lhpa:9520,ProductionTimeSpans,2010,nan,nan,nan
828fcfc4-86da-5046-ac76-5170f8e94e10,tg:lhpa:6006,ProductionTimeSpans,2005-01-01,2005-04-30,reconstructie,reconstructie
2a22e476-569f-571d-9993-28a26e5cfd87,tg:lhpa:9609,ProductionTimeSpans,nan,nan,zonder datum,nan
12882b88-6a53-585d-884f-566f927b393b,tg:lhpa:349,ProductionTimeSpans,nan,nan,nan,nan
e40dd683-b6c1-502c-9b01-cbf87b3d4b01,tg:lhpa:84,ProductionTimeSpans,1942,nan,nan,nan
7be28bfc-ef49-5df7-bd38-3adc988ead6e,tg:lhpa:9473,ProductionTimeSpans,nan,nan,zonder datum,nan
f2a44f75-3388-5918-a3bb-428707a8f24d,tg:lhpa:9536,ProductionTimeSpans,nan,nan,zonder datum,nan
dd1d19c4-3030-533e-aff7-652846552d39,tg:lhpa:563,ProductionTimeSpans,1944,nan,nan,nan
45e871a4-fdaf-560b-8e08-1d04a80f828a,tg:lhpa:9832,ProductionTimeSpans,nan,nan,nan,nan
244ecf3e-726b-515a-8f69-194df29debf2,tg:lhpa:164,ProductionTimeSpans,1897,nan,nan,nan
dca22127-1c63-5231-a182-1afc26e5e49b,tg:lhpa:9561,ProductionTimeSpans,2013,nan,nan,nan
33389877-15c6-5f0d-960d-25be15d2c58f,tg:lhpa:9648,ProductionTimeSpans,nan,nan,zonder datum,nan
80273561-b20a-51c0-9d2e-8f9fabf558fc,tg:lhpa:9218,ProductionTimeSpans,1940,nan,circa,nan
b8c50aaf-4b98-508c-a971-df1976797fa6,tg:lhpa:308,ProductionTimeSpans,1936,nan,nan,nan
c0f6d33c-fc38-5239-9285-ebb811249929,tg:lhpa:5684,ProductionTimeSpans,1919-09-06,nan,nan,nan
f5a93f0a-b76e-58bd-b4aa-d95d394edce4,tg:lhpa:390,ProductionTimeSpans,1924,nan,nan,nan
6395f406-269a-574b-9a7d-db625e264e32,tg:lhpa:9795,ProductionTimeSpans,nan,nan,zonder datum,nan
2e223573-eaa1-5efd-9725-14354ca8f6b2,tg:lhpa:9516,ProductionTimeSpans,2002,nan,nan,nan
8b6227ad-c151-5ea4-930b-1f2aa3355401,tg:lhpa:9453,ProductionTimeSpans,1951,nan,nan,nan
c3a8b379-2cf4-5a78-9696-c6cc8dc1e624,tg:lhpa:282,ProductionTimeSpans,1885,nan,nan,nan
b89041a4-d5d6-5630-a4e6-1d5b996e2818,tg:lhpa:9687,ProductionTimeSpans,nan,nan,zonder datum,nan
dd6158a3-e3df-59a7-a4d3-25d24653ebe7,tg:lhpa:9668,ProductionTimeSpans,nan,nan,zonder datum,nan
aa450ddc-1bfe-5c5e-9db5-5da3f36d82ae,tg:lhpa:9812,ProductionTimeSpans,2012,nan,nan,nan
e802f5ad-3278-5fec-998d-7632992171a0,tg:lhpa:144,ProductionTimeSpans,1897,nan,nan,nan
a1144fd1-8726-57be-8123-07eaa552dd74,tg:lhpa:9541,ProductionTimeSpans,nan,nan,zonder datum,nan
ab3bda76-0d17-58c8-9642-12f429724855,tg:lhpa:9691,ProductionTimeSpans,nan,nan,zonder datum,nan
02ca4549-b4f0-5c2a-b8ac-bb0347111e95,tg:lhpa:9557,ProductionTimeSpans,nan,nan,zonder datum,nan
48d356ad-3448-5fef-bccf-ee3757eabe18,tg:lhpa:9804,ProductionTimeSpans,1944,nan,nan,nan
ef1dbff8-aa06-50af-985d-f6aa7aa1c385,tg:lhpa:369,ProductionTimeSpans,1892,nan,nan,nan
347d22dc-2102-581b-8d33-6f89fa6d48ec,tg:lhpa:9629,ProductionTimeSpans,nan,nan,zonder datum,nan
8fad5613-031c-5d6c-8803-6cb201c69159,tg:lhpa:9783,ProductionTimeSpans,1932,1936,circa,nan
193e5926-43bf-538e-8573-7fcc655a3182,tg:lhpa:386,ProductionTimeSpans,1923,nan,nan,nan
1e93b1a4-f885-5b05-bc58-208441943647,tg:lhpa:105,ProductionTimeSpans,1935,nan,datum vóór,nan
a8e22713-9736-5477-8fdd-2831e41092ce,tg:lhpa:9445,ProductionTimeSpans,1928,nan,circa,nan
6d61db70-fa98-5de8-8b6a-086b9cd701bc,tg:lhpa:9652,ProductionTimeSpans,nan,nan,zonder datum,nan
23080ddc-2ba7-512f-ae84-7527865b40d3,tg:lhpa:9717,ProductionTimeSpans,nan,nan,zonder datum,nan
0de86653-6b19-5e1a-aa6f-dff61c96c498,tg:lhpa:9594,ProductionTimeSpans,nan,nan,zonder datum,nan
144edc2a-71e8-5d0f-910e-468b64de290d,tg:lhpa:26,ProductionTimeSpans,1891,nan,nan,nan
1ce9d22f-4bba-5e58-b24d-1312d97f477b,tg:lhpa:9605,ProductionTimeSpans,nan,nan,zonder datum,nan
95723787-03ab-5cde-b317-aa3f5aba51dd,tg:lhpa:8501,ProductionTimeSpans,1980,nan,circa,nan
6e3591b4-cf79-5fbb-b946-2804d2892fb0,tg:lhpa:345,ProductionTimeSpans,1893,nan,nan,nan
f8fa0850-9c6a-54b9-beef-2554b33ae3eb,tg:lhpa:9740,ProductionTimeSpans,nan,nan,zonder datum,nan
f03b5711-2eb6-5cd9-bd3e-2df8f9232ff1,tg:lhpa:596,ProductionTimeSpans,1965,nan,nan,nan
21c900e5-a6a0-5fa5-b608-7e7dbae1d983,tg:lhpa:9469,ProductionTimeSpans,nan,nan,zonder datum,nan
18de9456-ddff-5854-bd69-fcfd3bb26103,tg:lhpa:129,ProductionTimeSpans,1890,nan,nan,nan
851637e2-cf11-5fdc-9277-edfd7bc06424,tg:lhpa:9486,ProductionTimeSpans,2003-02-23,nan,zonder datum,nan
c01004b6-316f-5d31-a3d3-60dd42c81241,tg:lhpa:71,ProductionTimeSpans,1905,nan,nan,nan
a9b247d1-3e55-57fa-95ec-b7937d54d844,tg:lhpa:216,ProductionTimeSpans,1886,nan,nan,nan
9a4aadce-7c1f-57ee-a7b2-bf09f5e857d1,tg:lhpa:9613,ProductionTimeSpans,nan,nan,zonder datum,nan
39face9a-7569-5857-8dd1-b1f2d30b7f30,tg:lhpa:9756,ProductionTimeSpans,nan,nan,nan,nan
b7d1479a-f863-5390-91ea-ae0af63029c3,tg:lhpa:88,ProductionTimeSpans,1943,nan,nan,nan
2ceb7593-0b7c-5bd7-8987-7caa013cd024,tg:lhpa:67,ProductionTimeSpans,1906,nan,nan,nan
b4b04e9e-0eee-5452-907f-a906552de85e,tg:lhpa:9490,ProductionTimeSpans,nan,nan,nan,nan
03677707-76c2-5aca-b683-4896e24c98fd,tg:lhpa:9644,ProductionTimeSpans,nan,nan,zonder datum,nan
e4eaea0d-e629-51d6-9c39-1aaec1f5fa0d,tg:lhpa:241,ProductionTimeSpans,1877,nan,nan,nan
8b2e4ee9-e90d-553a-8a74-6e2586bd534a,tg:lhpa:304,ProductionTimeSpans,1879,nan,nan,nan
13691ee6-cbfd-5b46-b8b3-8dc5c4d1ef50,tg:lhpa:9701,ProductionTimeSpans,nan,nan,zonder datum,nan
b6390e3f-9243-5847-a58d-6c6cc31dfb19,tg:lhpa:9428,ProductionTimeSpans,1965-04-01,1965-04-30,nan,nan
13e5cce8-457f-5526-b396-f0046b211cbe,tg:lhpa:9582,ProductionTimeSpans,nan,nan,zonder datum,nan
924af9b8-4f29-5422-9b68-11a14cfda5e5,tg:lhpa:538,ProductionTimeSpans,1932,nan,nan,nan
9daa3ce1-2b7e-56b2-a605-6622b08c46e6,tg:lhpa:9583,ProductionTimeSpans,nan,nan,zonder datum,nan
1a959437-d294-56e6-a37a-45613b2c41f7,tg:lhpa:169,ProductionTimeSpans,1926,nan,nan,nan
0a43f7cd-d142-5c19-a5ca-0a9c84862a58,tg:lhpa:539,ProductionTimeSpans,1917,nan,nan,nan
b5d41b4e-8cbe-5884-9cec-d72d0fa9f1fa,tg:lhpa:9645,ProductionTimeSpans,nan,nan,zonder datum,nan
26d7e963-eced-57c6-b7c4-6f8b2e337535,tg:lhpa:240,ProductionTimeSpans,1877,nan,nan,nan
1a5a90bc-aa4e-5e5b-84c3-1b9969057512,tg:lhpa:305,ProductionTimeSpans,1943,nan,nan,nan
f02e6f35-4d41-5ad8-8905-95c60951cd22,tg:lhpa:9700,ProductionTimeSpans,nan,nan,zonder datum,nan
707d34d2-8ae4-5544-8122-41937f971082,tg:lhpa:89,ProductionTimeSpans,1949,nan,nan,nan
e9e9ea9f-125a-51c6-abdc-cbae58baeeb5,tg:lhpa:66,ProductionTimeSpans,1884,nan,nan,nan
45ebcf9d-4c93-5ec2-ab28-56f6a548af0e,tg:lhpa:9491,ProductionTimeSpans,2001,nan,nan,nan
4e7aaea8-bec9-5bd6-b858-88ab33192555,tg:lhpa:9612,ProductionTimeSpans,nan,nan,zonder datum,nan
b429f653-239d-5f7e-94d5-039ba1c56569,tg:lhpa:1388,ProductionTimeSpans,1937,nan,nan,nan
1ebda159-f5bd-51c5-bcb5-c0990be09482,tg:lhpa:9757,ProductionTimeSpans,1978,1978,nan,nan
4c2c61e6-2f52-5299-a490-3e4644ce05ae,tg:lhpa:352,ProductionTimeSpans,1926,nan,nan,nan
8e1cc864-bb0e-50ab-8328-fc6cda7116a8,tg:lhpa:9468,ProductionTimeSpans,nan,nan,zonder datum,nan
021ce6bb-b5ea-5af7-8445-1679fd10959f,tg:lhpa:578,ProductionTimeSpans,1940,nan,nan,nan
e2b95ede-42b7-5f08-a211-032eb24b315d,tg:lhpa:9487,ProductionTimeSpans,nan,nan,zonder datum,nan
010ad8fc-782f-5893-8a85-331a7092b980,tg:lhpa:9604,ProductionTimeSpans,nan,nan,zonder datum,nan
f3cfd0c3-556a-530e-8ee4-f11550e83986,tg:lhpa:9741,ProductionTimeSpans,nan,nan,zonder datum,nan
3b16ba6d-7f53-5d52-88a7-aab6268910a8,tg:lhpa:9595,ProductionTimeSpans,nan,nan,zonder datum,nan
ad74071f-d8a5-52b9-a639-2639062322cb,tg:lhpa:27,ProductionTimeSpans,1841,nan,nan,nan
253dfe52-3ca0-5ed8-986f-aa6661e932d4,tg:lhpa:256,ProductionTimeSpans,1949,nan,nan,nan
48d695c5-9a8e-5437-b756-7cd3fbdc6b18,tg:lhpa:9653,ProductionTimeSpans,nan,nan,zonder datum,nan
b5e5262b-6ea6-50f8-a2e0-26a5dc276154,tg:lhpa:9716,ProductionTimeSpans,nan,nan,zonder datum,nan
38bef0a8-118b-5ca6-bd5f-f53549dddb32,tg:lhpa:313,ProductionTimeSpans,1925,nan,circa,nan
a4112f38-5a67-5a27-8ffe-43c7426c8745,tg:lhpa:368,ProductionTimeSpans,1942,nan,nan,nan
7d562f34-7137-5500-a3de-68a2f6bc024f,tg:lhpa:9628,ProductionTimeSpans,nan,nan,zonder datum,nan
1a15f6ef-7dcd-56bc-b4d7-efa6ee89ffe7,tg:lhpa:9782,ProductionTimeSpans,1902,nan,nan,nan
9feed200-e504-505f-b5b0-36937dfda897,tg:lhpa:387,ProductionTimeSpans,1924,nan,nan,nan
4fda67f4-c66d-5fd6-bfa7-d267bc4bc703,tg:lhpa:9556,ProductionTimeSpans,nan,nan,zonder datum,nan
d5a6a833-d297-50ed-8f6d-c53cba4288d8,tg:lhpa:9805,ProductionTimeSpans,nan,nan,zonder datum,nan
14284f67-2d04-5b10-ba1e-e1cacaffa357,tg:lhpa:9413,ProductionTimeSpans,1912,nan,nan,nan
cf3e157b-8517-5b8e-94db-d2ea3f563e26,tg:lhpa:9690,ProductionTimeSpans,nan,nan,zonder datum,nan
fca9bbe2-3e7b-5fca-99bf-2a0579733dd1,tg:lhpa:295,ProductionTimeSpans,1896,nan,circa,nan
4789b738-a82a-531b-8924-5b37e9106ab3,tg:lhpa:9813,ProductionTimeSpans,1946,nan,nan,nan
30d26308-72c4-58b9-abb8-122ac4a162d9,tg:lhpa:145,ProductionTimeSpans,1958,nan,nan,nan
bd18326b-dfed-5671-b138-9db496e7bdbc,tg:lhpa:9540,ProductionTimeSpans,nan,nan,zonder datum,nan
20d78515-d30f-5327-9dd8-b209ac9fe7a3,tg:lhpa:329,ProductionTimeSpans,1925,nan,nan,nan
784af183-f0f5-5c3b-b54f-fa546a78d24c,tg:lhpa:9686,ProductionTimeSpans,nan,nan,zonder datum,nan
351027ff-948c-5053-bd53-c186d060f108,tg:lhpa:9669,ProductionTimeSpans,nan,nan,zonder datum,nan
41e55c28-045f-539a-9cbc-65739acd31da,tg:lhpa:9517,ProductionTimeSpans,2013,nan,nan,nan
65a82dab-3b76-54bf-9e9b-2a27389f1750,tg:lhpa:542,ProductionTimeSpans,1925,nan,circa,nan
e08877ff-8b8c-5b5a-b35b-44f2ecb2b1f7,tg:lhpa:391,ProductionTimeSpans,1926,nan,nan,nan
2c544212-ee93-59f9-80f3-bf3745b99529,tg:lhpa:9794,ProductionTimeSpans,nan,nan,zonder datum,nan
22e7b582-2f3e-5051-8c8e-6a5beeb3b24e,tg:lhpa:6932,ProductionTimeSpans,1952,nan,nan,nan
d12d2b59-b6a4-5a6c-ae97-73b22a073b50,tg:lhpa:9649,ProductionTimeSpans,nan,nan,zonder datum,nan
fd4c4ae2-8701-525f-bc18-ede959c39bc3,tg:lhpa:5685,ProductionTimeSpans,1920-07-11,nan,nan,nan
4a3a78fa-8e3c-520e-a3b9-52c2fc2caf56,tg:lhpa:535,ProductionTimeSpans,1940,nan,nan,nan
49919041-25bc-5119-adcd-721bb8be6134,tg:lhpa:165,ProductionTimeSpans,1897,nan,nan,nan
8b35e4fc-4f31-519e-b8d2-2b6e9fa18681,tg:lhpa:9560,ProductionTimeSpans,2013,nan,nan,nan
f1246242-7242-5df4-8691-50ac14846138,tg:lhpa:85,ProductionTimeSpans,1950,nan,nan,nan
f7d20177-85fa-594e-a61e-97b6c05520e4,tg:lhpa:9472,ProductionTimeSpans,nan,nan,zonder datum,nan
067a3fce-90fd-5c87-a2ad-ac5f33d109d0,tg:lhpa:9537,ProductionTimeSpans,nan,nan,zonder datum,nan
a93afbe4-4ba9-54bd-90d0-d577890c1814,tg:lhpa:562,ProductionTimeSpans,nan,nan,circa,nan
2e06a0af-30ac-5295-82f4-e9e50bb4697d,tg:lhpa:9608,ProductionTimeSpans,nan,nan,zonder datum,nan
b3376d46-c0a5-524f-b173-3bb07787afa3,tg:lhpa:9464,ProductionTimeSpans,nan,nan,zonder datum,nan
adc02400-7769-503c-b848-ad114f2e13d1,tg:lhpa:9521,ProductionTimeSpans,2004,nan,nan,nan
96d45285-5f20-57ec-9649-89052535e91a,tg:lhpa:9599,ProductionTimeSpans,nan,nan,zonder datum,nan
08b51d96-3dc6-5c24-93dc-1301377752f1,tg:lhpa:9576,ProductionTimeSpans,nan,nan,zonder datum,nan
82ae041a-1a06-5f07-85d4-cd8a593369c8,tg:lhpa:9825,ProductionTimeSpans,1927,nan,circa,nan
d87afbaa-f5d0-53b5-92ae-95f70e3ffa68,tg:lhpa:364,ProductionTimeSpans,1941-09-24,nan,datum vóór,nan
78f72917-22da-51c6-8999-c79bd971cfe8,tg:lhpa:9761,ProductionTimeSpans,1917,nan,reconstructie,nan
516e20f2-ff68-50f4-a6e9-c817e9a45fc3,tg:lhpa:9624,ProductionTimeSpans,nan,nan,zonder datum,nan
062ea58b-645e-514b-b7dc-14f1f41b7e76,tg:lhpa:221,ProductionTimeSpans,1942,nan,nan,nan
3899bb12-6453-571c-a78e-f0764b956a67,tg:lhpa:558,ProductionTimeSpans,nan,nan,nan,nan
aa0050d9-7854-50d8-94d2-39254924d828,tg:lhpa:50,ProductionTimeSpans,1867,nan,nan,nan
48b32195-70d4-58ec-b6ed-27a94c417cd7,tg:lhpa:9736,ProductionTimeSpans,nan,nan,zonder datum,nan
7468aebb-cac4-5df6-a3d9-eef567d36f76,tg:lhpa:333,ProductionTimeSpans,1894,nan,nan,nan
a9a8d6e9-ce1b-586f-8a1c-510680d570b0,tg:lhpa:299,ProductionTimeSpans,1891,nan,nan,nan
3ef234ca-4f1f-5a36-ab35-99c96d6c316d,tg:lhpa:276,ProductionTimeSpans,1909,nan,nan,nan
c1e9c076-b7d2-58d3-b341-a660e169dc57,tg:lhpa:9673,ProductionTimeSpans,nan,nan,zonder datum,nan
0c377856-f93f-5cae-b9db-823f3efad52d,tg:lhpa:626,ProductionTimeSpans,nan,nan,zonder datum,nan
beb19854-ddfc-5adc-b719-3721938ed6ab,tg:lhpa:9809,ProductionTimeSpans,nan,nan,zonder datum,nan
38c10fe2-28a5-5515-abcc-0f874bc9fd90,tg:lhpa:9720,ProductionTimeSpans,nan,nan,zonder datum,nan
f5a98888-81b3-5baf-a77d-55ee456f2d2d,tg:lhpa:630,ProductionTimeSpans,nan,nan,datum vóór,nan
a8be6736-7433-5d8b-a16d-ed3df818e3fc,tg:lhpa:9665,ProductionTimeSpans,nan,nan,zonder datum,nan
f86eb075-ee36-5f11-b467-23226e8316d6,tg:lhpa:149,ProductionTimeSpans,1938,nan,circa,nan
579b6468-e6f8-59c2-b4e8-0d303e90386f,tg:lhpa:9777,ProductionTimeSpans,nan,nan,zonder datum,nan
8c5726d7-a6f4-5d40-87e8-075db9084b8b,tg:lhpa:372,ProductionTimeSpans,1949,nan,nan,nan
