ResourceID,brocade.id,card,dataset,order,Creation Place Widget,Creation Place Note,Creation Place Note Type,Creation Place Note Language
8e4bb578-ae2f-556e-9607-8f12cdbce6b3,tg:lhph:45878,Places,lhph,tg:lhph:45878,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
69e41375-49af-5b3a-83d3-e188dda93268,tg:lhph:24669,Places,lhph,tg:lhph:24669,"dlod={""name"":""Lier (Mechelen)"",""ark"":""ark:/83110/x0/f97bb3c8-a795-5e52-817b-dbb8c3310c33"",""uri"":""/subjects/9108"",""id"":""au::100229"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
846a52fc-35b2-5688-8c2c-577ffc121c9c,tg:lhph:36208,Places,lhph,tg:lhph:36208,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
9e61ddd0-3165-5899-a767-d7f1a9d21495,tg:lhph:20545,Places,lhph,tg:lhph:20545,,onbekend,remarks,Nederlands
b9d1d8cf-8bf2-5ca3-81c7-8d05b70afcb0,tg:lhph:32124,Places,lhph,tg:lhph:32124,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
aec4fb66-6daa-5d00-944e-33e6676e09f9,tg:lhph:11734,Places,lhph,tg:lhph:11734,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
cd8653b8-638e-5c6b-b1e3-85dbc7a100ba,tg:lhph:26990,Places,lhph,tg:lhph:26990,"dlod={""name"":""Oostende (Oostende)"",""ark"":""ark:/83110/x0/06947c9d-bb2e-5b3e-9368-6e60f61738da"",""uri"":""/subjects/14080"",""id"":""au::101189"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
91b98394-d7ca-5588-8c9a-c9d85702a225,tg:lhph:37702,Places,lhph,tg:lhph:37702,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
0cdf2122-25cd-5121-ba2c-46e6a7e66ffa,tg:lhph:15418,Places,lhph,tg:lhph:15418,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
c2e534db-b703-5553-8ad2-71327c037941,tg:lhph:23757,Places,lhph,tg:lhph:23757,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
f8dd3c75-d646-5c85-8aae-bf6b2c05dae1,tg:lhph:31336,Places,lhph,tg:lhph:31336,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
6cdca5c3-d09e-527c-8aaf-d4532f6cd911,tg:lhph:7341,Places,lhph,tg:lhph:7341,"dlod={""name"":""Brugge (Arrondissement Brugge)"",""ark"":""ark:/83110/x0/a27575bb-282d-5cfe-9356-05a49b29067f"",""uri"":""/subjects/13393"",""id"":""au::101023"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
23841793-2e18-5fed-a944-ce176a13bcbc,tg:lhph:29282,Places,lhph,tg:lhph:29282,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
1e1dd977-b83b-5fc6-a862-7851893cf5b4,tg:lhph:34510,Places,lhph,tg:lhph:34510,"dlod={""name"":""Tremelo (Leuven)"",""ark"":""ark:/83110/x0/d2747690-2688-5edd-a17d-9ee41567de3b"",""uri"":""/subjects/14487"",""id"":""au::101010"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
e5588d3a-409c-595f-b6e9-ae2539c13274,tg:lhph:2567,Places,lhph,tg:lhph:2567,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
8a6e4cce-a8b0-55b0-922b-ca836a8ec338,tg:lhph:45900,Places,lhph,tg:lhph:45900,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
ef7536dd-83be-5c9c-bc63-ab0959293827,tg:lhph:28788,Places,lhph,tg:lhph:28788,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
c47ca47c-6667-5792-94a7-d1ed1a907dc4,tg:lhph:35983,Places,lhph,tg:lhph:35983,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
4a33ca34-0587-51c9-9507-a2a3b555d0a8,tg:lhph:36370,Places,lhph,tg:lhph:36370,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
82ddac77-cb95-52db-8fd1-1780090a0601,tg:lhph:44593,Places,lhph,tg:lhph:44593,"dlod={""name"":""Siegen (Kreis Siegen-Wittgenstein)"",""ark"":""ark:/83110/x0/f8cea4c3-ac41-54e1-b372-8cd443c450a0"",""uri"":""/subjects/15451"",""id"":""au::102291"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
d92f073b-a5cc-5863-bc43-0ce9fb480f1c,tg:lhph:5521,Places,lhph,tg:lhph:5521,"dlod={""name"":""Ukkel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/5906338c-2fde-5593-bdba-fe5e5e3b06ca"",""uri"":""/subjects/14830"",""id"":""au::100123"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
9570773b-40ce-52bb-a05d-d1212a655a86,tg:lhph:21137,Places,lhph,tg:lhph:21137,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
8be6bcdf-d31e-5ad8-9efd-0d4844a79d76,tg:lhph:39083,Places,lhph,tg:lhph:39083,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
488a7198-2268-501f-8a0f-d20d63a822c9,tg:lhph:16404,Places,lhph,tg:lhph:16404,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
beff0413-47c9-5336-b66b-bff1dfbf7b17,tg:lhph:2769,Places,lhph,tg:lhph:2769,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
94acfeef-5a86-5da2-ae55-5116b95ff9fa,tg:lhph:28586,Places,lhph,tg:lhph:28586,"dlod={""name"":""Dindigul (State of Tamil Nādu)"",""ark"":""ark:/83110/x0/23d2c943-95f2-56a4-af90-94a308a7ac1c"",""uri"":""/subjects/11557"",""id"":""au::103489"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
1dc874b3-6337-59ee-98cc-f6ed1cc74ec6,tg:lhph:6445,Places,lhph,tg:lhph:6445,"dlod={""name"":""Diksmuide (Diksmuide)"",""ark"":""ark:/83110/x0/830a9e57-7277-5247-b3e3-c98f68e337f6"",""uri"":""/subjects/10100"",""id"":""au::101062"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
40732ed8-54d9-504f-be58-95d71c51c652,tg:lhph:30432,Places,lhph,tg:lhph:30432,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
e1b6c2a1-b5e6-5922-b678-6a3d180cccca,tg:lhph:22053,Places,lhph,tg:lhph:22053,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
0a02e63a-be4e-5537-9ae2-6d127ffe4bec,tg:lhph:23559,Places,lhph,tg:lhph:23559,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
ff12b65e-15b2-5235-b334-a421154fa2b2,tg:lhph:3263,Places,lhph,tg:lhph:3263,"dlod={""name"":""New York City (New York State)"",""ark"":""ark:/83110/x0/1610f937-6357-5afe-8c71-2ed19cd1c8d4"",""uri"":""/subjects/9640"",""id"":""au::106421"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
8621c13a-bb79-53f5-9f6f-042e9fc2cce0,tg:lhph:35214,Places,lhph,tg:lhph:35214,"dlod={""name"":""Ukkel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/5906338c-2fde-5593-bdba-fe5e5e3b06ca"",""uri"":""/subjects/14830"",""id"":""au::100123"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
fc44940b-1c73-5691-9202-86b532fa0a91,tg:lhph:46864,Places,lhph,tg:lhph:46864,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
038496f8-3dfb-512d-9a3f-1c815fe43880,tg:lhph:37474,Places,lhph,tg:lhph:37474,"dlod={""name"":""Deurne (Antwerpen)"",""ark"":""ark:/83110/x0/ccd46476-7f11-50d0-a26c-2b09d8f2efd2"",""uri"":""/subjects/8931"",""id"":""au::100147"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
370fe366-e14f-5fd5-a38f-086115d38ccb,tg:lhph:33758,Places,lhph,tg:lhph:33758,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/14911"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
2eff5b09-140f-56c2-b0de-f0536c14f5ec,tg:lhph:29915,Places,lhph,tg:lhph:29915,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
5ef16cf2-34d1-5b9b-b778-070b8e64b2c1,tg:lhph:10148,Places,lhph,tg:lhph:10148,"dlod={""name"":""Ingooigem (Anzegem)"",""ark"":""ark:/83110/x0/49e4a3e1-33c5-5f90-945a-5b309fbf5074"",""uri"":""/subjects/14305"",""id"":""au::101132"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
3520c208-8180-58a4-8d11-aebbfd36dc7b,tg:lhph:38787,Places,lhph,tg:lhph:38787,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
d32dce2b-5816-5b05-b12d-ab75a223a40b,tg:lhph:20633,Places,lhph,tg:lhph:20633,"dlod={""name"":""Rome (Latium)"",""ark"":""ark:/83110/x0/fb5b8b08-e88a-5b4d-bdb9-8223bd100bde"",""uri"":""/subjects/9801"",""id"":""au::103698"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
1d9bce6c-38e0-5760-880d-166c310e0d85,tg:lhph:17897,Places,lhph,tg:lhph:17897,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
6dd727d3-7296-5aab-a0ca-57e16f19d129,tg:lhph:46085,Places,lhph,tg:lhph:46085,"dlod={""name"":""Merendree (Deinze)"",""ark"":""ark:/83110/x0/004d1f0c-6590-51a1-b578-611381914c26"",""uri"":""/subjects/10664"",""id"":""au::100688"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
1cf7605a-c202-541e-a340-a682f0c9e828,tg:lhph:2611,Places,lhph,tg:lhph:2611,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
aa26697e-f4be-5e7c-bada-3a3236b75041,tg:lhph:932,Places,lhph,tg:lhph:932,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
1c356dd0-8f3b-5366-916e-47a8fe89c10d,tg:lhph:26207,Places,lhph,tg:lhph:26207,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
943338e7-1130-54cc-8a5c-194b620f21dd,tg:lhph:34666,Places,lhph,tg:lhph:34666,"dlod={""name"":""Salzwedel (Altmarkkreis Salzwedel)"",""ark"":""ark:/83110/x0/82191529-fff0-5b3e-a7cf-d666676a1f16"",""uri"":""/subjects/15704"",""id"":""au::102387"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
f7b2bd76-92c3-5c14-b710-628e9fad7238,tg:lhph:17076,Places,lhph,tg:lhph:17076,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
88327686-8e0f-52e1-aaed-2ca56110792b,tg:lhph:33620,Places,lhph,tg:lhph:33620,"dlod={""name"":""'s-Gravenhage (Zuid-Holland)"",""ark"":""ark:/83110/x0/f7a1eaca-157e-5e81-a2b3-2edf08020b5d"",""uri"":""/subjects/11880"",""id"":""au::105203"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
f7f0465d-5234-58d1-abcc-f614e3b8a060,tg:lhph:5657,Places,lhph,tg:lhph:5657,"dlod={""name"":""Diksmuide (Diksmuide)"",""ark"":""ark:/83110/x0/830a9e57-7277-5247-b3e3-c98f68e337f6"",""uri"":""/subjects/10100"",""id"":""au::101062"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
29d3948d-687e-5e91-bf83-fe872cd2d559,tg:lhph:15616,Places,lhph,tg:lhph:15616,"dlod={""name"":""Leopoldsburg (Hasselt)"",""ark"":""ark:/83110/x0/3beabb18-c803-555f-899f-89bc29ccd16c"",""uri"":""/subjects/10489"",""id"":""au::100350"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
f6721e4a-6aef-5bfe-9dd5-7745828dbf88,tg:lhph:36006,Places,lhph,tg:lhph:36006,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
9ed5f7db-43a1-58c8-a254-430dbb4e49ba,tg:lhph:33748,Places,lhph,tg:lhph:33748,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
b4ef1ba0-ce39-51f5-8b73-0ab380502f32,tg:lhph:21329,Places,lhph,tg:lhph:21329,"dlod={""name"":""Kortrijk (Kortrijk)"",""ark"":""ark:/83110/x0/939c6b0a-0ca6-5d2a-b0d5-74502883d5da"",""uri"":""/subjects/14496"",""id"":""au::101140"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
6235eb79-b856-5ab6-8462-bce30b3e5e74,tg:lhph:46874,Places,lhph,tg:lhph:46874,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
afc77fca-24e3-5fe5-ac6f-67130981ed52,tg:lhph:45287,Places,lhph,tg:lhph:45287,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
43da71b6-b774-5caf-a1f0-28958438ffc7,tg:lhph:37464,Places,lhph,tg:lhph:37464,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
d764261c-91d5-5b85-afcb-a833677f40d0,tg:lhph:29905,Places,lhph,tg:lhph:29905,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/13849"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
8a17e3eb-e8b0-56c6-92a1-a8fdf2021754,tg:lhph:38797,Places,lhph,tg:lhph:38797,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
72c1dc10-62d1-5efa-8588-fc46fb802cd9,tg:lhph:28596,Places,lhph,tg:lhph:28596,"dlod={""name"":""Dinant (Dinant)"",""ark"":""ark:/83110/x0/63613aed-b67e-5e74-b50d-f4a642857912"",""uri"":""/subjects/14805"",""id"":""au::101579"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
34c4dade-6188-5286-b739-1fb0ec4f5191,tg:lhph:22043,Places,lhph,tg:lhph:22043,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
21ed81c8-3006-54f5-948a-f66613ea50c8,tg:lhph:30422,Places,lhph,tg:lhph:30422,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
803cd206-05a1-53e7-aa5e-c3d6360ee4b9,tg:lhph:6455,Places,lhph,tg:lhph:6455,"dlod={""name"":""Diksmuide (Diksmuide)"",""ark"":""ark:/83110/x0/830a9e57-7277-5247-b3e3-c98f68e337f6"",""uri"":""/subjects/10100"",""id"":""au::101062"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
65da215f-d8ea-5af1-a006-b52beb925c47,tg:lhph:35204,Places,lhph,tg:lhph:35204,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
14806135-4279-565f-9732-5f34e70a2006,tg:lhph:31128,Places,lhph,tg:lhph:31128,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
acda4696-fd5f-54ca-853e-8f76b1343f95,tg:lhph:23549,Places,lhph,tg:lhph:23549,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
e5aa039f-dc89-537d-9f07-2acb830d01b6,tg:lhph:5647,Places,lhph,tg:lhph:5647,"dlod={""name"":""Diksmuide (Diksmuide)"",""ark"":""ark:/83110/x0/830a9e57-7277-5247-b3e3-c98f68e337f6"",""uri"":""/subjects/10100"",""id"":""au::101062"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
2dfa3759-b082-5290-909b-bbd3ce113848,tg:lhph:21251,Places,lhph,tg:lhph:21251,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
966f9254-b0fd-58b0-ba86-2e299b4de224,tg:lhph:33630,Places,lhph,tg:lhph:33630,"dlod={""name"":""Kasterlee (Turnhout)"",""ark"":""ark:/83110/x0/6e5ce7d6-cc86-5bd7-894d-bf908cb7e4ba"",""uri"":""/subjects/8104"",""id"":""au::100283"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
83ff7422-12b8-5df3-8d22-bf5b924b246b,tg:lhph:10020,Places,lhph,tg:lhph:10020,"dlod={""name"":""Turnhout (Turnhout)"",""ark"":""ark:/83110/x0/3eecfeb9-c9bf-54a0-a02b-986026e248fe"",""uri"":""/subjects/13713"",""id"":""au::100307"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
61b4546e-ce57-512c-9099-63fd34485105,tg:lhph:46095,Places,lhph,tg:lhph:46095,"dlod={""name"":""Merendree (Deinze)"",""ark"":""ark:/83110/x0/004d1f0c-6590-51a1-b578-611381914c26"",""uri"":""/subjects/10664"",""id"":""au::100688"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
64875bd6-d09b-5713-856d-8e1290c6e193,tg:lhph:18395,Places,lhph,tg:lhph:18395,"dlod={""name"":""Boechout (Antwerpen)"",""ark"":""ark:/83110/x0/297b50aa-e9f8-5487-aa89-6d0188021e54"",""uri"":""/subjects/8867"",""id"":""au::100156"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
4d31ea75-b804-5f0f-8e19-eb491fe60674,tg:lhph:23431,Places,lhph,tg:lhph:23431,"dlod={""name"":""Leuven (Leuven)"",""ark"":""ark:/83110/x0/a0ba2368-b2db-57ce-a269-7ed06a8423fe"",""uri"":""/subjects/11733"",""id"":""au::100963"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
cd446b8e-1341-5198-b967-ceb6c7dec9d0,tg:lhph:33894,Places,lhph,tg:lhph:33894,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
2b777784-d633-508a-829f-b993904262ec,tg:lhph:6210,Places,lhph,tg:lhph:6210,"dlod={""name"":""Diksmuide (Diksmuide)"",""ark"":""ark:/83110/x0/830a9e57-7277-5247-b3e3-c98f68e337f6"",""uri"":""/subjects/10100"",""id"":""au::101062"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
